Symbol
ACHR
ADPT
AGX
ALHC
ALLT
API
APLD
APP
ARIS
ARQT
AS
ATGL
AUR
AXGN
AZ
BBAR
BE
BFLY
BITX
BMA
BMTX
BTDR
BYRN
CDE
CIA
CLOV
CLPT
CLS
CMMB
COMM
CRDO
CRK
CRMD
CRS
CURI
DAVE
DBVT
DCTH
DFEN
DOYU
DXPE
EAT
ECOR
EOSE
EOSEW
ETON
EXFY
FOA
FSI
FTK
GDS
GEO
GGAL
GMM
HEPS
HIMS
HNRG
HOOD
HSAI
HUT
IESC
IONQ
JVA
JWEL
KC
KINS
KLTR
LEU
LFVN
LPTH
LUNR
LX
MESO
MFH
MNPR
MSTR
MSTY
MVST
MYTE
NAK
NCTY
NGVC
NTGR
OKLO
OMER
OPFI
PLBY
PLSE
PLTR
POWL
PPTA
PRM
PSNL
PSTX
PULM
QFIN
QURE
RAIL
RDW
REAL
RIGL
RKDA
RKLB
RSI
RUM
SARK
SE
SFIX
SFM
SITM
SKE
SLQT
SMLR
SMR
SMTC
SNAL
SOFI
SPRY
SRRK
SUPV
SWIM
TKNO
TLN
TMQ
TPC
TPL
TSL
TSLA
TURB
TVTX
TZOO
UAMY
UMAC
UNFI
UPLD
USEG
VNET
VRNA
VST
WLGS
WWW
YPF
ZVIA
