Symbol,Date,Eps,Revenue
ACTG,2024-09-30,-0.14,23.31
ACTG,2024-06-30,-0.08,25.838
ACTG,2024-03-31,-0.001865,24.32
ACTG,2023-12-31,0.75,92.311
ACTG,2023-09-30,-0.02,10.084
ACTG,2023-06-30,-0.36,7.904
ACTG,2023-03-31,0.12,14.803
ACTG,2022-12-31,-0.5,13.121
ACTG,2022-09-30,0.54,15.878
ACTG,2022-06-30,-1.44,16.717
ACTG,2022-03-31,-1.61,13.507
