Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
ABEO,2024-09-30,120592000.0,74819000.0,45773000.0,0.0,0.0,-15345000.0,-30269000.0,,-0.63
ABEO,2024-06-30,134003000.0,60762000.0,73241000.0,0.0,0.0,-17864000.0,7406000.0,,-0.26
ABEO,2024-03-31,74828000.0,83709000.0,-8881000.0,0.0,,-14330000.0,-31578000.0,,-1.16
ABEO,2023-12-31,64002000.0,49176000.0,14826000.0,0.0,0.0,-13209000.0,-16591000.0,,
ABEO,2023-09-30,66087000.0,44049000.0,22038000.0,0.0,-30000.0,-11334000.0,-11836000.0,,-0.48
ABEO,2023-06-30,,,,,1925000.0,,,,-0.92
ABEV,2024-09-30,147286400000.0,48402300000.0,98884100000.0,22096700000.0,11124100000.0,5300100000.0,3460300000.0,0.15659804405182676,0.22
ABEV,2024-06-30,143438846000.0,47403494000.0,96035352000.0,20044215000.0,9984235000.0,3956252000.0,2396309000.0,0.11955115229007472,0.1516
ABEV,2024-03-31,133816801000.0,46440085000.0,87376716000.0,20276297000.0,10217303000.0,4826455000.0,3700276000.0,0.18249269084981345,0.2336
ABEV,2023-12-31,132644300000.0,52500500000.0,80143800000.0,19989278000.0,10687989000.0,5799051000.0,4387611000.0,0.2194982229973489,0.28
ABEV,2023-09-30,137914205000.0,46353027000.0,91561178000.0,20317800000.0,10094700000.0,4900800000.0,3911700000.0,0.19252576558485662,0.25
ABEV,2023-06-30,,,,,,,,,
ABLLL,2024-09-30,477309168.0,219369540.0,257939628.0,28148491.0,25960510.0,6556531.0,-5125055.0,-0.1820721046822723,
ABLLL,2024-06-30,483854905.0,227005417.0,256849488.0,29076102.0,26332568.0,7475971.0,769983.0,0.02648164461659957,
ABLLL,2024-03-31,376719400.0,211378628.0,165340772.0,21487184.0,18766287.0,3800790.0,-1348745.0,-0.06276974218678445,
ABLLL,2023-12-31,331826067.0,167755991.0,164070076.0,23695547.0,22033077.0,3162206.0,-6222383.0,-0.2625971453623755,
ABLLL,2023-09-30,304301937.0,138212190.0,166089747.0,21120930.0,17755973.0,4518015.0,903361.0,0.04277089124389882,
ABG,2024-09-30,10173600000.0,6811200000.0,3362400000.0,4236700000.0,718000000.0,232500000.0,126300000.0,0.029810937758160832,6.37
ABG,2024-06-30,10306000000.0,6975200000.0,3330800000.0,4246200000.0,730700000.0,236000000.0,28100000.0,0.006617681691865668,1.39
ABG,2024-03-31,10131500000.0,6784600000.0,3346900000.0,4201300000.0,750000000.0,262800000.0,147100000.0,0.03501297217527908,7.21
ABG,2023-12-31,10159400000.0,6915300000.0,3244100000.0,3811700000.0,673000000.0,241800000.0,55500000.0,0.014560432353018338,2.7
ABG,2023-09-30,8255000000.0,5006400000.0,3248600000.0,3666200000.0,673500000.0,264800000.0,169200000.0,0.046151328350881024,8.19
ABG,2023-06-30,,,,,,,,,
ABL,2024-09-30,477309168.0,219369540.0,257939628.0,28148491.0,25960510.0,6556531.0,-5125055.0,-0.1820721046822723,-0.07
ABL,2024-06-30,483854905.0,227005417.0,256849488.0,29076102.0,26332568.0,7475971.0,769983.0,0.02648164461659957,0.01
ABL,2024-03-31,376719400.0,211378628.0,165340772.0,21487184.0,18766287.0,3800790.0,-1348745.0,-0.06276974218678445,-0.02
ABL,2023-12-31,331826067.0,167755991.0,164070076.0,23695547.0,22033077.0,3162206.0,-6222383.0,-0.2625971453623755,
ABL,2023-09-30,304301937.0,138212190.0,166089747.0,21120930.0,17755973.0,4518015.0,903361.0,0.04277089124389882,0.01
ABM,2024-10-31,5097200000.0,3315400000.0,1781800000.0,2177400000.0,,19400000.0,-11700000.0,-0.00537338109672086,
ABM,2024-07-31,5040400000.0,3205400000.0,1835000000.0,2094200000.0,,37400000.0,4700000.0,0.0022442937637283927,0.07
ABM,2024-04-30,4929500000.0,3085900000.0,1843600000.0,2018200000.0,,81200000.0,43800000.0,0.021702507184619958,0.69
ABM,2024-01-31,4955400000.0,3132700000.0,1822700000.0,2069600000.0,,74100000.0,44700000.0,0.021598376497873984,0.7
ABM,2023-10-31,4933700000.0,3133800000.0,1799900000.0,2092900000.0,,106400000.0,62800000.0,0.030006211476898085,
ABM,2023-07-31,,,,,,,,,1.47
ABM,2023-04-30,,,,,,,,,0.78
ABNB,2024-09-30,22172000000.0,13684000000.0,8488000000.0,3732000000.0,3267000000.0,1525000000.0,1368000000.0,0.3665594855305466,2.13
ABNB,2024-06-30,26320000000.0,18318000000.0,8002000000.0,2748000000.0,2242000000.0,497000000.0,555000000.0,0.2019650655021834,0.86
ABNB,2024-03-31,24537000000.0,16641000000.0,7896000000.0,2142000000.0,1662000000.0,101000000.0,264000000.0,0.12324929971988796,0.41
ABNB,2023-12-31,20645000000.0,12480000000.0,8165000000.0,2218000000.0,1834000000.0,-496000000.0,-349000000.0,-0.15734896302975654,-0.55
ABNB,2023-09-30,21439000000.0,12316000000.0,9123000000.0,3397000000.0,2938000000.0,1496000000.0,4374000000.0,1.2876067118045333,6.63
ABNB,2023-06-30,,,,,,,,,
ABOS,2024-09-30,266975000.0,49773000.0,217202000.0,0.0,,-32265000.0,-29765000.0,,-0.5
ABOS,2024-06-30,288913000.0,44966000.0,243947000.0,0.0,,-24381000.0,-20537000.0,,-0.34
ABOS,2024-03-31,300967000.0,38933000.0,262034000.0,0.0,,-17774000.0,-14873000.0,,-0.25
ABOS,2023-12-31,310125000.0,43152000.0,266973000.0,0.0,,-18486000.0,-16497000.0,,
ABOS,2023-09-30,286371000.0,6098000.0,280273000.0,0.0,,-16039000.0,-12957000.0,,-0.24
ABOS,2023-06-30,,,,,,,,,-0.28
ABR,2024-09-30,13881458000.0,10718081000.0,3163377000.0,156653000.0,,,68517000.0,0.437380707678755,
ABR,2024-06-30,14197212000.0,11010573000.0,3186639000.0,156916000.0,,,57739000.0,0.3679612021718627,0.25
ABR,2024-03-31,15104856000.0,11870548000.0,3234308000.0,160653000.0,,,68215000.0,0.4246108071433462,0.31
ABR,2023-12-31,15738636000.0,12484031000.0,3254605000.0,188884000.0,,,102000000.0,0.5400139768323415,0.48
ABR,2023-09-30,15902689000.0,12662188000.0,3240501000.0,176687000.0,,,88266000.0,0.49956137123840466,0.41
ABR,2023-06-30,,,,,,,,,0.41
ABSI,2024-09-30,235231000.0,33896000.0,201335000.0,1701000.0,,-28895000.0,-27398000.0,-16.106995884773664,-0.24
ABSI,2024-06-30,255529000.0,34041000.0,221488000.0,1270000.0,,-26721000.0,-24750000.0,-19.488188976377952,-0.22
ABSI,2024-03-31,274898000.0,34791000.0,240107000.0,898000.0,,-23498000.0,-21975000.0,-24.471046770601337,-0.22
ABSI,2023-12-31,217298000.0,41122000.0,176176000.0,338000.0,,-24739000.0,-23545000.0,-69.65976331360947,
ABSI,2023-09-30,236344000.0,39928000.0,196416000.0,744000.0,,-23303000.0,-21994000.0,-29.561827956989248,-0.24
ABSI,2023-06-30,,,,,,,,,-0.45
ABT,2024-09-30,74356000000.0,34328000000.0,40028000000.0,10635000000.0,5937000000.0,1859000000.0,1646000000.0,0.15477197931358722,0.94
ABT,2024-06-30,73017000000.0,33457000000.0,39560000000.0,10377000000.0,5774000000.0,1669000000.0,1302000000.0,0.12546978895634575,0.74
ABT,2024-03-31,72467000000.0,33424000000.0,39043000000.0,9964000000.0,5501000000.0,1386000000.0,1225000000.0,0.12294259333600964,0.7
ABT,2023-12-31,73214000000.0,34387000000.0,38827000000.0,10241000000.0,5685000000.0,1780000000.0,1594000000.0,0.15564886241577972,0.91
ABT,2023-09-30,72090000000.0,34396000000.0,37694000000.0,10143000000.0,5538000000.0,1647000000.0,1436000000.0,0.14157547076801735,0.82
ABT,2023-06-30,,,,,,,,,
