Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
AON,2024-06-30,51453000000.0,45425000000.0,6028000000.0,3760000000.0,1630000000.0,777000000.0,524000000.0,0.13936170212765958,2.46
AON,2024-03-31,40767000000.0,40795000000.0,-28000000.0,4070000000.0,2187000000.0,1574000000.0,1071000000.0,0.26314496314496316,5.35
AON,2023-12-31,33959000000.0,34701000000.0,-742000000.0,3375000000.0,1704000000.0,888000000.0,498000000.0,0.14755555555555555,2.47
AON,2023-09-30,,,,,,,,,2.23
APEI,2024-12-31,570103000.0,266224000.0,303879000.0,164110000.0,92449000.0,23301000.0,12964000.0,0.07899579550301628,0.63
APEI,2024-09-30,569588000.0,279170000.0,290418000.0,153122000.0,77721000.0,4152000.0,2262000.0,0.01477253431903972,0.04
APEI,2024-06-30,560703000.0,272008000.0,288695000.0,152895000.0,76679000.0,3183000.0,371000.0,0.00242650184767324,-0.07
APEI,2024-03-31,558980000.0,270507000.0,288473000.0,154432000.0,82007000.0,8146000.0,516000.0,0.003341276419394944,-0.06
APEI,2023-12-31,557386000.0,265410000.0,291976000.0,152804000.0,82057000.0,18894000.0,13014000.0,0.08516792754116384,
ARIS,2024-12-31,1420114000.0,684830000.0,735284000.0,118609000.0,46549000.0,28533000.0,5781000.0,0.048739977573371326,
ARIS,2024-09-30,1404659000.0,677895000.0,726764000.0,112312000.0,45785000.0,28332000.0,7488000.0,0.06667141534297315,0.22
ARIS,2024-06-30,1387063000.0,674883000.0,712180000.0,101117000.0,41216000.0,24167000.0,5965000.0,0.05899106975088264,0.18
ARIS,2024-03-31,1367595000.0,666193000.0,701402000.0,103406000.0,44339000.0,28875000.0,7623000.0,0.07371912654971666,0.23
ARIS,2023-12-31,1340481000.0,652588000.0,687893000.0,104125000.0,39635000.0,25166000.0,5399000.0,0.05185114045618247,
ARIS,2023-09-30,,,,,,,,,0.17
ARIS,2023-06-30,,,,,,,,,0.15
